class,len
Normal,107
Normal,93
Normal,189
Normal,222
Normal,93
Normal,1136
Normal,1135
Normal,98
Normal,343
Normal,85
Normal,10074
Normal,277
Normal,60
Normal,6
Normal,20
Normal,38
Normal,6
Normal,6
Normal,6
Normal,40
Normal,129
Normal,129
Normal,129
Normal,129
Normal,129
Normal,129
Normal,129
Normal,129
Normal,40
Normal,38
Normal,22
Normal,40
Normal,38
Normal,45
Normal,49
Normal,38
Normal,38
Normal,38
Normal,190
Normal,1361
Normal,1503
Normal,41
Normal,78
Normal,93
Normal,62
Normal,93
Normal,156
Normal,73
Normal,88
Normal,62
Normal,88
Normal,139
Normal,92
Normal,57
Normal,39
Normal,39
Normal,40
Normal,57
Normal,41
Normal,40
Normal,38
Normal,38
Normal,93
Normal,154
Normal,95
Normal,143
Normal,556289
Normal,43448
Normal,2279
Normal,499
Normal,38
Normal,64
Normal,42
Normal,149
Normal,38
Normal,45
Normal,59
Normal,57
Normal,128
Normal,128
Normal,71
Normal,87
Normal,65
Normal,45
Normal,44
Normal,1
Normal,65
Normal,182
Normal,200
Normal,42
Normal,51
Normal,40
Normal,109
Normal,49
Normal,72
Normal,847
Normal,116
Normal,71
Normal,31
Normal,61
Normal,421
Normal,190
Normal,1356
Normal,1498
Normal,32
Normal,129
Normal,56
Normal,27
Normal,68
Normal,27
Normal,33
Normal,26869
Normal,80
Normal,38
Normal,53
Normal,73
Normal,122
Normal,69127
Normal,361
Normal,1
Normal,1
Normal,42
Normal,42
Normal,42
Normal,46
Normal,56
Normal,58
Normal,48
Normal,51
Normal,98537
Normal,529
Normal,51
Normal,49
Normal,38
Normal,50
Normal,6
Normal,53
Normal,53
Normal,40
Normal,1445
Normal,50
Normal,59
Normal,80
Normal,88
Normal,93
Normal,93
Normal,194
Normal,50
Normal,48
Normal,191
Normal,31
Normal,52
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,42
Normal,1
Normal,47
Normal,48
Normal,146
Normal,1
Normal,1
Normal,13
Normal,42
Normal,13
Normal,42
Normal,13
Normal,42
Normal,13
Normal,42
Normal,13
Normal,42
Normal,13
Normal,42
Normal,38
Normal,47
Normal,118
Normal,52
Normal,50
Normal,113812
Normal,645824
Normal,73408
Normal,61
Normal,95
Normal,149
Normal,44
Normal,1975
Normal,7295
Normal,49
Normal,49
Normal,118
Normal,51
Normal,51
Normal,51
Normal,48
Normal,50
Normal,50
Normal,38
Normal,39
Normal,38
Normal,38
Normal,39
Normal,39
Normal,686
Normal,831
Normal,52
Normal,6
Normal,6
Normal,6
Normal,6
Normal,6
Normal,34
Normal,51
Normal,29
Normal,129
Normal,6
Normal,38
Normal,6
Normal,6
Normal,96
Normal,60
Normal,60
Normal,69
Normal,72
Normal,72
Normal,75
Normal,67
Normal,133
Normal,9080
Normal,84
Normal,262
Normal,318
Normal,93
Normal,57
Normal,80
Normal,1990
Normal,29
Normal,30
Normal,43
Normal,38
Normal,79
Normal,1109
Normal,98508
Normal,175
Normal,78
Normal,94
Normal,88
Normal,88
Normal,22
Normal,111
Normal,94
Normal,13798
Normal,30
Normal,67
Normal,75
Normal,75
Normal,80
Normal,94
Normal,596736
Normal,57
Normal,73254
Normal,113
Normal,59
Normal,421299
Normal,153
Normal,138
Normal,150
Normal,36154
Normal,40
Normal,69
Normal,38
Normal,20
Normal,129
Normal,128
Normal,129
Normal,51
Normal,48
Normal,51
Normal,71
Normal,96
Normal,76
Normal,76
Normal,2003
Normal,317
Normal,317
Normal,6
Normal,49
Normal,647
Normal,40
Normal,283
Normal,193
Normal,40
Normal,22270
Normal,7095
Normal,8742
Normal,25544
Normal,42
Normal,48
Normal,59
Normal,66
Normal,50
Normal,163
Normal,66
Normal,84
Normal,64
Normal,38
Normal,38
Normal,50
Normal,65562
Normal,65562
Normal,38
Normal,73
Normal,57
Normal,42
Normal,728637
Normal,1392200
Normal,632329
Normal,21
Normal,40
Normal,38
Normal,38
Normal,70
Normal,3719
Normal,3241
Normal,40
Normal,43
Normal,40
Normal,40
Normal,85
Normal,55
Normal,50
Normal,50
Normal,50
Normal,89
Normal,89
Normal,67
Normal,67
Normal,67
Normal,56
Normal,11964
Normal,47
Normal,47
Normal,60
Normal,58
Normal,63
Normal,43
Normal,40
Normal,53
Normal,69
Normal,55
Normal,47
Normal,46
Normal,40
Normal,51
Normal,38
Normal,227
Normal,119
Normal,115
Normal,73
Normal,101327
Normal,191
Normal,64
Normal,133
Normal,84
Normal,40
Normal,39
Normal,56
Normal,40
Normal,48
Normal,6
Normal,51
Normal,153
Normal,81
Normal,69
Normal,385
Normal,123302
Normal,169
Normal,162277
Normal,482569
Normal,765317
Normal,155012
Normal,235
Normal,131
Normal,139
Normal,152
Normal,30113
Normal,73
Normal,72
Normal,66
Normal,66
Normal,539
Normal,98
Normal,58
Normal,58
Normal,74
Normal,74
Normal,64
Normal,72
Normal,1134157
Normal,263697
Normal,81
Normal,59691
Normal,57
Normal,69
Normal,81
Normal,54590
Normal,77178
Normal,20
Normal,33
Normal,149
Normal,20
Normal,51
Normal,51
Normal,256
Normal,125
Normal,125
Normal,60
Normal,276
Normal,39
Normal,365
Normal,39
Normal,365
Normal,42
Normal,368
Normal,6
Normal,40
Normal,204
Normal,39
Normal,365
Normal,39
Normal,365
Normal,42
Normal,368
Normal,102
Normal,42
Normal,42
Normal,368
Normal,102
Normal,42
Normal,39
Normal,266
Normal,69
Normal,94
Normal,109
Normal,39
Normal,58
Normal,75
Normal,65
Normal,72
Normal,42
Normal,71
Normal,72
Normal,59
Normal,44
Normal,62
Normal,42
Normal,9254
Normal,35
Normal,43
Normal,138
Normal,53
Normal,42
Normal,10912
Normal,53
Normal,57
Normal,49
Normal,20
Normal,41
Normal,115
Normal,129
Normal,6
Normal,87
Normal,87
Normal,30
Normal,83
Normal,77
Normal,40
Normal,25
Normal,6617
Normal,58
Normal,38
Normal,81
Normal,38
Normal,81
Normal,60
Normal,7835
Normal,60
Normal,105
Normal,57
Normal,70
Normal,73
Normal,88
Normal,60
Normal,63
Normal,79
Normal,83
Normal,99
Normal,45
Normal,66
Normal,40
Normal,61
Normal,58
Normal,47
Normal,59
Normal,49
Normal,59
Normal,92
Normal,87
Normal,51
Normal,69
Normal,87
Normal,99
Normal,61
Normal,102
Normal,94
Normal,40
Normal,71
Normal,44
Normal,41
Normal,103
Normal,113
Normal,33219
Normal,41
Normal,247709
Normal,6
Normal,77
Normal,130
Normal,68
Normal,40
Normal,40
Normal,40
Normal,46
Normal,43
Normal,38
Normal,40
Normal,57
Normal,50
Normal,70
Normal,54
Normal,88
Normal,3391
Normal,81
Normal,3434
Normal,81
Normal,40
Normal,81
Normal,81
Normal,43573
Normal,53
Normal,40
Normal,79
Normal,40
Normal,22
Normal,40
Normal,6
Normal,115
Normal,115
Normal,63
Normal,48
Normal,41
Normal,394
Normal,57
Normal,44
Normal,44
Normal,46
Normal,44
Normal,52
Normal,44
Normal,44
Normal,44
Normal,42
Normal,25
Normal,25
Normal,20
Normal,38
Normal,20
Normal,38
Normal,44
Normal,73
Normal,40
Normal,76
Normal,38
Normal,38
Normal,1310
Normal,276
Normal,79
Normal,165
Normal,57
Normal,57
Normal,57
Normal,57
Normal,57
Normal,57
Normal,57
Normal,6
Normal,6
Normal,40
Normal,38
Normal,85
Normal,70
Normal,70
Normal,116
Normal,116
Normal,129
Normal,86
Normal,105
Normal,99
Normal,105
Normal,99
Normal,88
Normal,74
Normal,69
Normal,97
Normal,74
Normal,105
Normal,99
Normal,146
Normal,105
Normal,99
Normal,1083
Normal,69
Normal,92
Normal,368
Normal,71
Normal,78
Normal,76
Normal,69
Normal,59
Normal,1461
Normal,126
Normal,86132
Normal,81
Normal,52
Normal,53
Normal,6
Normal,39
Normal,20
Normal,6
Normal,40
Normal,129
Normal,81
Normal,1280
Normal,60
Normal,60
Normal,302
Normal,359
Normal,412
Normal,310
Normal,57
Normal,73
Normal,69
Normal,81
Normal,39
Normal,75
Normal,38
Normal,2535
Normal,39
Normal,6
Normal,45
Normal,81
Normal,68
Normal,172
Normal,269
Normal,29
Normal,59
Normal,38
Normal,46
Normal,78
Normal,81
Normal,59
Normal,61
Normal,641
Normal,59
Normal,38
Normal,52
Normal,105
Normal,57
Normal,44
Normal,38
Normal,38
Normal,65
Normal,47
Normal,38
Normal,59
Normal,477
Normal,38
Normal,100
Normal,47
Normal,151
Normal,150
Normal,61
Normal,38
Normal,57
Normal,57
Normal,57
Normal,57
Normal,127
Normal,38
Normal,42
Normal,477
Normal,790
Normal,793
Normal,63
Normal,56
Normal,92
Normal,73
Normal,366
Normal,42
Normal,688
Normal,53
Normal,40
Normal,40
Normal,51
Normal,42
Normal,38
Normal,576
Normal,110
Normal,58
Normal,68
Normal,59
Normal,48
Normal,82
Normal,38
Normal,38
Normal,2741
Normal,177
Normal,73
Normal,84
Normal,47
Normal,47
Normal,47
Normal,47
Normal,38185
Normal,157092
Normal,66
Normal,95
Normal,40
Normal,57
Normal,70
Normal,301024
Normal,101381
Normal,656225
Normal,145
Normal,73
Normal,301028
Normal,174
Normal,121
Normal,383
Normal,1030
Normal,146
Normal,147
Normal,201
Normal,156
Normal,136
Normal,55
Normal,51
Normal,51
Normal,42
Normal,6
Normal,188
Normal,188
Normal,238
Normal,48
Normal,48
Normal,58
Normal,1122
Normal,107
Normal,110
Normal,102
Normal,105
Normal,43
Normal,2419
Normal,78
Normal,78
Normal,52
Normal,126
Normal,30
Normal,44
Normal,6
Normal,38
Normal,74
Normal,6
Normal,169
Normal,405
Normal,100
Normal,59
Normal,62
Normal,52
Normal,58
Normal,40
Normal,40
Normal,74
Normal,363
Normal,63
Normal,84
Normal,69
Normal,84
Normal,49
Normal,54
Normal,44
Normal,39
Normal,34
Normal,6
Normal,6
Normal,57
Normal,79
Normal,68
Normal,254
Normal,59
Normal,798
Normal,6185
Normal,156
Normal,76
Normal,87
Normal,59
Normal,201
Normal,59
Normal,84
Normal,57
Normal,4645272
Normal,22
Normal,40
Normal,49
Normal,51
Normal,1
Normal,40
Normal,40
Normal,159
Normal,156
Normal,40
Normal,40
Normal,40
Normal,40
Normal,68
Normal,35
Normal,48
Normal,6
Normal,29
Normal,6
Normal,29
Normal,40
Normal,42
Normal,60
Normal,38
Normal,38
Normal,51
Normal,38
Normal,38
Normal,61
Normal,40
Normal,40
Normal,40
Normal,40
Normal,130
Normal,70
Normal,42
Normal,40
Normal,57
Normal,765
Normal,48
Normal,52
Normal,74
Normal,124
Normal,162
Normal,1004
Normal,130163
Normal,2781
Normal,460
Normal,20728
Normal,811
Normal,228
Normal,2554
Normal,35451
Normal,15901
Normal,100100
Normal,51932
Normal,303
Normal,881
Normal,208
Normal,49
Normal,38
Normal,47
Normal,48
Normal,62
Normal,173114
Normal,71
Normal,129
Normal,131
Normal,139
Normal,129
Normal,97
Normal,138
Normal,138
Normal,138
Normal,146
Normal,146
Normal,146
Normal,155
Normal,29901
Normal,98
Normal,279310
Normal,132240
Normal,4415
Normal,69
Normal,4430
Normal,15885
Normal,252408
Normal,87
Normal,69
Normal,72
Normal,78
Normal,178
Normal,169
Normal,4403
Normal,105106
Normal,1291455
Normal,30
Normal,133
Normal,43
Normal,83
Normal,57
Normal,10057
Normal,120
Normal,57
Normal,72
Normal,38
Normal,59
Normal,41
Normal,38
Normal,40
Normal,40
Normal,106
Normal,217
Normal,182
Normal,128
Normal,90
Normal,91
Normal,51654
Normal,50708
Normal,324
Normal,100
Normal,803
Normal,477
Normal,1270
Normal,302
Normal,306
Normal,99
Normal,253
Normal,47
Normal,1
Normal,95
Normal,95
Normal,126
Normal,160
Normal,160
Normal,156
Normal,50
Normal,27
Normal,27
Normal,46
Normal,6
Normal,6
Normal,6
Normal,52
Normal,6
Normal,137
Normal,128
Normal,128
Normal,127
Normal,126
Normal,27
Normal,45
Normal,150
Normal,148
Normal,126
Normal,81
Normal,126
Normal,126
Normal,51
Normal,36
Normal,135
Normal,26
Normal,44
Normal,26
Normal,6
Normal,65
Normal,2767
Normal,2767
Normal,55
Normal,65
Normal,57
Normal,69
Normal,81
Normal,69
Normal,85
Normal,89
Normal,417
Normal,90
Normal,1009
Normal,47
Normal,64
Normal,163
Normal,76
Normal,192
Normal,147
Normal,767
Normal,123
Normal,58
Normal,58
Normal,128
Normal,19
Normal,76
Normal,74
Normal,38
Normal,6
Normal,40
Normal,71
Normal,291
Normal,852
Normal,852
Normal,40
Normal,40
Normal,57
Normal,57
Normal,68
Normal,68
Normal,1654
Normal,54
Normal,162
Normal,95
Normal,195
Normal,40
Normal,38
Normal,38
Normal,67
Normal,38
Normal,477
Normal,38
Normal,47
Normal,39
Normal,477
Normal,57
Normal,58
Normal,104
Normal,60
Normal,40
Normal,47
Normal,40
Normal,40
Normal,345
Normal,45
Normal,81
Normal,61
Normal,40
Normal,41
Normal,38
Normal,17457
Normal,55
Normal,43
Normal,58
Normal,81
Normal,118
Normal,118
Normal,33
Normal,33
Normal,30
Normal,37
Normal,29
Normal,29
Normal,29
Normal,50
Normal,33
Normal,342
Normal,33
Normal,33
Normal,43
Normal,36
Normal,66
Normal,35
Normal,119
Normal,129
Normal,128
Normal,119
Normal,128
Normal,119
Normal,44
Normal,44
Normal,87
Normal,6
Normal,44
Normal,47
Normal,6124
Normal,36
Normal,38
Normal,133
Normal,42
Normal,99
Normal,172
Normal,39
Normal,36
Normal,13
Normal,3421266
Normal,136
Normal,2587
Normal,50
Normal,30
Normal,48
Normal,30
Normal,48
Normal,31
Normal,48
Normal,52
Normal,238714
Normal,48
Normal,109
Normal,11320
Normal,35
Normal,6187
Normal,2054
Normal,885
Normal,66
Normal,63
Normal,352
Normal,65
Normal,98
Normal,64
Normal,52
Normal,84
Normal,52
Normal,31
Normal,71
Normal,48
Normal,48
Normal,22
Normal,83
Normal,33
Normal,48
Normal,48
Normal,2897790
Normal,92
Normal,93
Normal,33
Normal,1
Normal,61
Normal,48
Normal,48
Normal,472
Normal,1301643
Normal,1
Normal,84
Normal,66
Normal,48
Normal,106
Normal,502
Normal,11043
Normal,91
Normal,43
Normal,173
Normal,54
Normal,29
Normal,181
Normal,185
Normal,66
Normal,941
Normal,30
Normal,620
Normal,50
Normal,3288
Normal,3288
Normal,3288
Normal,76
Normal,89
Normal,156
Normal,61
Normal,99721
Normal,996
Normal,392939
Normal,119
Normal,42
Normal,48
Normal,37
Normal,60244
Normal,34
Normal,40
Normal,37
Normal,40
Normal,40
Normal,31
Normal,31
Normal,10671
Normal,162
Normal,82
Normal,74
Normal,462310
Normal,49
Normal,4471318
Normal,290
Normal,336
Normal,225
Normal,56
Normal,2274382
Normal,31
Normal,191
Normal,331
Normal,136
Normal,66
Normal,43
Normal,42
Normal,48
Normal,52
Normal,50
Normal,187
Normal,110
Normal,48
Normal,30
Normal,48
Normal,51
Normal,37
Normal,1100038
Normal,90
Normal,59
Normal,232
Normal,1061
Normal,60
Normal,42
Normal,24319
Normal,96
Normal,169
Normal,93
Normal,77
Normal,34
Normal,30
Normal,52
Normal,52
Normal,124
Normal,119
Normal,119
Normal,116
Normal,121
Normal,269
Normal,124
Normal,184
Normal,34
Normal,1158
Normal,138
Normal,164
Normal,138
Normal,551
Normal,494
Normal,209
Normal,128
Normal,120
Normal,111
Normal,318
Normal,119
Normal,118
Normal,156
Normal,144
Normal,180
Normal,174
Normal,142
Normal,112
Normal,78586
Normal,154
Normal,188
Normal,72
Normal,19125
Normal,427296
Normal,57
Normal,57
Normal,65
Normal,72
Normal,99
Normal,38
Normal,842926
Normal,90
Normal,48
Normal,40
Normal,140
Normal,195
Normal,293
Normal,1562
Normal,1263
Normal,188
Normal,264
Normal,232
Normal,213
Normal,30
Normal,34
Normal,150
Normal,140
Normal,152
Normal,143
Normal,145
Normal,177
Normal,144
Normal,116
Normal,34
Normal,54515
Normal,34
Normal,34
Normal,985
Normal,120
Normal,18740
Normal,1
Normal,147
Normal,1385
Normal,55288
Normal,3056
Normal,172
Normal,2172
Normal,209014
Normal,2018
Normal,1723
Normal,135
Normal,143
Normal,131
Normal,143
Normal,122
Normal,126
Normal,34
Normal,34
Normal,34
Normal,1
Normal,1
Normal,90
Normal,41
Normal,47555
Normal,166
Normal,1874
Normal,190
Normal,230449
Normal,79169
Normal,137
Normal,61
Normal,58
Normal,58
Normal,34
Normal,77
Normal,34
Normal,77
Normal,33
Normal,278
Normal,189
Normal,345
Normal,257
Normal,182
Normal,136
Normal,128
Normal,153
Normal,136
Normal,179
Normal,170
Normal,265
Normal,215
Normal,161
Normal,127
Normal,164
Normal,142
Normal,158
Normal,175
Normal,187
Normal,118
Normal,30
Normal,34
Normal,54
Normal,147
Normal,178
Normal,657784
Normal,121
Normal,218
Normal,78151
Normal,1333
Normal,1065
Normal,1119
Normal,2542
Normal,2574
Normal,1064
Normal,29
Normal,30310
Normal,176
Normal,154
Normal,182
Normal,114
Normal,136
Normal,226
Normal,151850
Normal,1
Normal,78118
Normal,77306
Normal,77983
Normal,141
Normal,88
Normal,85
Normal,85
Normal,33
Normal,949
Normal,5253
Normal,115
Normal,118801
Normal,43105
Normal,118546
Normal,145
Normal,22397
Normal,124
Normal,152
Normal,115
Normal,5088
Normal,53
Normal,123
Normal,133
Normal,1100
Normal,114
Normal,103
Normal,50
Normal,48
Normal,48
Normal,41
Normal,9
Normal,33
Normal,33
Normal,183
Normal,50
Normal,50
Normal,50
Normal,48
Normal,50
Normal,48
Normal,50
Normal,48
Normal,48
Normal,48
Normal,48
Normal,1
Normal,1
Normal,1
Normal,139
Normal,34
Normal,174
Normal,144
Normal,290
Normal,138
Normal,5616
Normal,123
Normal,284
Normal,145
Normal,276
Normal,170
Normal,120
Normal,3000166
Normal,119
Normal,115
Normal,40042
Normal,60044
Normal,60044
Normal,40042
Normal,60044
Normal,40042
Normal,37
Normal,40042
Normal,37
Normal,1141
Normal,150
Normal,316
Normal,99
Normal,64
Normal,183791
Normal,1419684
Normal,117
Normal,104
Normal,59
Normal,72
Normal,57
Normal,639
Normal,34
Normal,77
Normal,34
Normal,34
Normal,45
Normal,1
Normal,138
Normal,803655
Normal,161
Normal,122
Normal,447
Normal,40
Normal,33
Normal,30
Normal,44315
Normal,202
Normal,199
Normal,422
Normal,2744
Normal,151
Normal,1437
Normal,60691
Normal,270
Normal,5105
Normal,176
Normal,35633
Normal,34
Normal,577
Normal,864
Normal,193
Normal,4215
Normal,248
Normal,502
Normal,33
Normal,398
Normal,9390
Normal,48
Normal,33
Normal,58
Normal,117
Normal,2878
Normal,29
Normal,202
Normal,222
Normal,203
Normal,276
Normal,2908
Normal,287
Normal,77
Normal,152
Normal,147
Normal,1071
Normal,158
Normal,159
Normal,2277
Normal,1
Normal,1
Normal,202
Normal,162
Normal,148
Normal,124
Normal,115
Normal,1343840
Normal,680693
Normal,791654
Normal,813
Normal,1
Normal,1
Normal,144
Normal,301
Normal,179
Normal,1
Normal,1
Normal,1
Normal,1
Normal,133
Normal,116
Normal,3120
Normal,71
Normal,125
Normal,203
Normal,166
Normal,127
Normal,2173
Normal,132
Normal,144
Normal,119
Normal,120
Normal,328
Normal,29
Normal,34
Normal,55408
Normal,116
Normal,1361449
Normal,1
Normal,111
Normal,337
Normal,3379766
Normal,51
Normal,1
Normal,133
Normal,91
Normal,77971
Normal,20137
Normal,114
Normal,109
Normal,158
Normal,125
Normal,48
Normal,1464
Normal,52
Normal,87
Normal,201
Normal,223
Normal,145
Normal,161
Normal,1285870
Normal,36
Normal,32
Normal,30
Normal,603
Normal,96
Normal,151
Normal,165
Normal,32
Normal,39
Normal,34
Normal,34
Normal,34
Normal,96
Normal,60
Normal,122
Normal,148
Normal,344
Normal,200
Normal,140
Normal,165
Normal,206673
Normal,67
Normal,116
Normal,115
Normal,81
Normal,105
Normal,403
Normal,107
Normal,109
Normal,108
Normal,109
Normal,103
Normal,103
Normal,103
Normal,107
Normal,817724
Normal,414
Normal,106
Normal,86430
Normal,34
Normal,34
Normal,976
Normal,998
Normal,1403
Normal,31
Normal,1008
Normal,111
Normal,1007
Normal,206
Normal,208
Normal,210
Normal,187
Normal,77894
Normal,169
Normal,165
Normal,121
Normal,116
Normal,132
Normal,151
Normal,629
Normal,127
Normal,126
Normal,239
Normal,171
Normal,10117
Normal,173
Normal,127
Normal,165
Normal,5094
Normal,65
Normal,187
Normal,122
Normal,197
Normal,34
Normal,34
Normal,34
Normal,30
Normal,33
Normal,33
Normal,34
Normal,214
Normal,52
Normal,31
Normal,30
Normal,84
Normal,34
Normal,134
Normal,118
Normal,79119
Normal,135
Normal,120
Normal,34
Normal,57
Normal,57
Normal,92
Normal,31
Normal,157
Normal,33
Normal,157
Normal,33
Normal,155
Normal,33
Normal,157
Normal,33
Normal,157
Normal,33
Normal,504
Normal,195
Normal,473
Normal,769
Normal,966
Normal,843
Normal,1741
Normal,33
Normal,33
Normal,33
Normal,155
Normal,33
Normal,34
Normal,34
Normal,65
Normal,138
Normal,37
Normal,1
Normal,1
Normal,34
Normal,1
Normal,1
Normal,114
Normal,95
Normal,107
Normal,1418
Normal,1201
Normal,4309
Normal,737
Normal,79525
Normal,1
Normal,1
Normal,1
Normal,172
Normal,110
Normal,226
Normal,1277
Normal,1397
Normal,873564
Normal,112
Normal,130
Normal,348
Normal,202
Normal,235859
Normal,214
Normal,215
Normal,226
Normal,67
Normal,88
Normal,43
Normal,43
Normal,33
Normal,77900
Normal,77913
Normal,262
Normal,79047
Normal,159
Normal,34
Normal,88
Normal,78175
Normal,151855
Normal,80
Normal,34
Normal,116479
Normal,3732
Normal,1
Normal,1131
Normal,125
Normal,53
Normal,235
Normal,40042
Normal,37
Normal,100048
Normal,32
Normal,100048
Normal,40042
Normal,100048
Normal,40042
Normal,40042
Normal,40042
Normal,114
Normal,126
Normal,124
Normal,299
Normal,63
Normal,148
Normal,140
Normal,147
Normal,104
Normal,67
Normal,63
Normal,209
Normal,207
Normal,75
Normal,137
Normal,64
Normal,66
Normal,112
Normal,64
Normal,63
Normal,58
Normal,76
Normal,69
Normal,64
Normal,616
Normal,123
Normal,117
Normal,118
Normal,120
Normal,124
Normal,124
Normal,144
Normal,144
Normal,115
Normal,67
Normal,66
Normal,102
Normal,101
Normal,103
Normal,102
Normal,67
Normal,66
Normal,102
Normal,101
Normal,103
Normal,102
Normal,172
Normal,112
Normal,188
Normal,120
Normal,164
Normal,2820
Normal,33
Normal,1713
Normal,68
Normal,68
Normal,49
Normal,65
Normal,145
Normal,64
Normal,104
Normal,34
Normal,197
Normal,234
Normal,317
Normal,204
Normal,1643
Normal,143
Normal,104
Normal,162
Normal,28945
Normal,1
Normal,111
Normal,106
Normal,3413
Normal,149
Normal,66704
Normal,1075
Normal,1584756
Normal,206
Normal,70118
Normal,114
Normal,114
Normal,130
Normal,67
Normal,52
Normal,166
Normal,52
Normal,110
Normal,156
Normal,150
Normal,1000
Normal,994
Normal,1
Normal,1
Normal,212
Normal,434
Normal,142
Normal,147
Normal,444
Normal,138
Normal,114
Normal,298
Normal,3132
Normal,186
Normal,294
Normal,196150
Normal,74
Normal,66
Normal,65
Normal,88
Normal,89
Normal,70
Normal,343
Normal,167
Normal,5086
Normal,126
Normal,120
Normal,795
Normal,162
Normal,34
Normal,51
Normal,34
Normal,30
Normal,33
Normal,121
Normal,30
Normal,33
Normal,1595
Normal,1595
Normal,120
Normal,118
Normal,121
Normal,146
Normal,894761
Normal,40
Normal,136
Normal,148
Normal,148
Normal,140
Normal,151
Normal,148
Normal,142
Normal,139
Normal,210
Normal,51
Normal,1
Normal,1
Normal,1
Normal,1
Normal,77984
Normal,150
Normal,283
Normal,138
Normal,224
Normal,51
Normal,51
Normal,65
Normal,1
Normal,1
Normal,1
Normal,1
Normal,1
Normal,1
Normal,1
Normal,1497
Normal,2248
Normal,116
Normal,528
Normal,120
Normal,941
Normal,4196
Normal,114
Normal,113
Normal,125
Normal,34
Normal,33
Normal,34
Normal,33
Normal,33
Normal,33
Normal,31
Normal,31
Normal,31
Normal,33
Normal,31
Normal,33
Normal,34
Normal,34
Normal,52
Normal,52
Normal,52
Normal,52
Normal,148
Normal,175
Normal,83
Normal,3153
Normal,123
Normal,84
Normal,160
Normal,191
Normal,89
Normal,398
Normal,315
Normal,1012
Normal,30
Normal,93
Normal,3373
Normal,104
Normal,109
Normal,30
Normal,3373
Normal,245
Normal,171
Normal,168
Normal,413
Normal,220
Normal,181
Normal,77998
Normal,77862
Normal,124
Normal,268
Normal,301
Normal,98
Normal,89
Normal,143
Normal,80
Normal,71
Normal,50114
Normal,80
Normal,212
Normal,105
Normal,168
Normal,37
Normal,164
Normal,200
Normal,116
Normal,126
Normal,139
Normal,146
Normal,169
Normal,184
Normal,157
Normal,61
Normal,62
Normal,72
Normal,71
Normal,66
Normal,64
Normal,75
Normal,173
Normal,72
Normal,106
Normal,84
Normal,112
Normal,92
Normal,174
Normal,30
Normal,116
Normal,140
Normal,117
Normal,473
Normal,67
Normal,576
Normal,1599
Normal,67
Normal,174
Normal,68
Normal,658
Normal,143
Normal,1694
Normal,147
Normal,494
Normal,30
Normal,132
Normal,134
Normal,217
Normal,154
Normal,1191
Normal,28
Normal,1181
Normal,1259
Normal,779
Normal,121
Normal,5091
Normal,134
Normal,134
Normal,133
Normal,132
Normal,232
Normal,232
Normal,136
Normal,136
Normal,1
Normal,1
Normal,311
Normal,114
Normal,202
Normal,149
Normal,195
Normal,142
Normal,1928
Normal,69
Normal,114
Normal,168
Normal,5089
Normal,146
Normal,146
Normal,157
Normal,157
Normal,156
Normal,156
Normal,171
Normal,172
Normal,77964
Normal,77964
Normal,166
Normal,166
Normal,171
Normal,171
Normal,1883546
Normal,3377488
Normal,29
Normal,35
Normal,147
Normal,453
Normal,148
Normal,538
Normal,12859
Normal,5106
Normal,5108
Normal,159
Normal,159
Normal,151
Normal,151
Normal,133
Normal,51
Normal,53
Normal,1929
Normal,179
Normal,1806
Normal,114
Normal,156
Normal,135
Normal,34
Normal,477
Normal,141
Normal,116
Normal,115
Normal,113
Normal,115
Normal,209
Normal,125
Normal,466226
Normal,34
Normal,34
Normal,34
Normal,34
Normal,30
Normal,30
Normal,30
Normal,30
Normal,55
Normal,174078
Normal,244799
Normal,114
Normal,33
Normal,471
Normal,175
Normal,111
Normal,105
Normal,103
Normal,91
Normal,160
Normal,77509
Normal,81
Normal,80
Normal,80
Normal,80
Normal,80
Normal,80
Normal,80
Normal,81
Normal,52
Normal,68
Normal,250
Normal,135
Normal,138
Normal,140
Normal,251
Normal,155
Normal,144
Normal,141
Normal,185
Normal,133
Normal,139
Normal,194
Normal,166
Normal,159
Normal,3188182
Normal,320674
Normal,83
Normal,104
Normal,104
Normal,108
Normal,77955
Normal,933188
Normal,220630
Normal,1
Normal,134
Normal,209968
Normal,1172
Normal,1263
Normal,737
Normal,78197
Normal,141
Normal,121
Normal,134
Normal,126
Normal,149
Normal,132
Normal,179
Normal,170
Normal,204
Normal,184
Normal,159
Normal,125
Normal,107
Normal,96
Normal,122
Normal,122
Normal,159
Normal,159
Normal,133
Normal,133
Normal,133
Normal,133
Normal,86
Normal,86
Normal,84
Normal,84
Normal,137
Normal,137
Normal,84
Normal,84
Normal,90
Normal,90
Normal,90
Normal,90
Normal,315
Normal,315
Normal,1159
Normal,1159
Normal,125
Normal,125
Normal,2021
Normal,1998
Normal,225
Normal,226
Normal,321
Normal,321
Normal,169
Normal,170
Normal,130
Normal,130
Normal,229
Normal,229
Normal,229
Normal,229
Normal,339
Normal,339
Normal,90
